18:27:59 | INFO    | 🚀 ЗАПУСК | Модель: grok-4 | Вопросов: 482
18:27:59 | INFO    | 🌐 API: https://vedai.by/api/v1 | Temp: 0.3 | Tokens: 100
18:27:59 | INFO    | ----------------------------------------------------------------------
18:28:03 | INFO    | ✅ Подключение: ✓ grok-4
18:30:23 | ERROR   | Q001 ❌ API ERROR: Таймаут запроса
18:30:31 | INFO    | Q002 ✅ "Препаратом выбора для оказания первой медицинской помощи при анафилаксии следует..." → [4] (score: 1.0) [7.79с]
18:30:41 | INFO    | Q003 ✅ "Эпинефрин при оказании первой помощи при анафилаксии следует вводить:..." → [4] (score: 1.0) [9.89с]
18:33:01 | ERROR   | Q004 ❌ API ERROR: Таймаут запроса
18:33:09 | INFO    | Q005 ✅ "Наиболее частая причина анафилаксии у детей:..." → [4] (score: 1.0) [7.74с]
18:33:18 | INFO    | Q006 ✅ "Неотложные мероприятия при развитии анафилаксии проводят:..." → [2] (score: 1.0) [8.84с]
18:33:30 | INFO    | Q007 ✅ "Препарат выбора при проведении противошоковых мероприятий при развитии анафилакс..." → [1] (score: 1.0) [11.22с]
18:35:50 | ERROR   | Q008 ❌ API ERROR: Таймаут запроса
18:37:56 | INFO    | Q009 ❌ "Для поражения сердечно-сосудистой системы при анафилаксии характерно:..." → [2] (score: 0.0) [126.22с]
18:37:56 | INFO    |       ⚠️ Ошибка: ожидалось [5], получено [2]
18:38:11 | INFO    | Q010 ❌ "Для поражения дыхательной системы при анафилактическом шоке характерно:..." → [2, 3] (score: 0.0) [14.53с]
18:38:11 | INFO    |       ⚠️ Ошибка: ожидалось [2, 3, 5], получено [2, 3]
18:38:11 | INFO    | 💾 Прогресс сохранён (#10)
18:38:25 | INFO    | Q011 ✅ "Для реакции анафилаксии характерны следующие поражения кожи:..." → [3, 5] (score: 1.0) [13.35с]
18:38:40 | INFO    | Q012 ❌ "Респираторные симптомы, характерные для анафилаксии:..." → [2, 3] (score: 0.0) [15.15с]
18:38:40 | INFO    |       ⚠️ Ошибка: ожидалось [1, 2, 3, 4, 5], получено [2, 3]
18:41:00 | ERROR   | Q013 ❌ API ERROR: Таймаут запроса
18:43:20 | ERROR   | Q014 ❌ API ERROR: Таймаут запроса
18:43:33 | INFO    | Q015 ✅ "Эпинефрин оказывает следующие действия на организм человека:..." → [1, 2, 3, 5] (score: 1.0) [13.31с]
18:45:25 | INFO    | Q016 ✅ "К обязательным противошоковым мероприятиям относится применение:..." → [3, 4] (score: 1.0) [111.11с]
18:47:44 | ERROR   | Q017 ❌ API ERROR: Таймаут запроса
18:50:04 | ERROR   | Q018 ❌ API ERROR: Таймаут запроса
18:52:23 | ERROR   | Q019 ❌ API ERROR: Таймаут запроса
18:52:39 | INFO    | Q020 ✅ "Показаниями к интубации трахеи при анафилаксии являются :..." → [2, 4] (score: 1.0) [15.78с]
18:52:39 | INFO    | 💾 Прогресс сохранён (#20)
18:52:53 | INFO    | Q021 ✅ "Для абдоминального варианта течения анафилактического шока характерно:..." → [4] (score: 1.0) [12.99с]
18:53:06 | INFO    | Q022 ✅ "Для церебрального варианта течения анафилактического шока характерно:..." → [5] (score: 1.0) [13.14с]
18:53:17 | INFO    | Q023 ✅ "Какое лекарственное средство необходимо ввести первым при анафилаксии?..." → [1] (score: 1.0) [10.78с]
18:55:37 | ERROR   | Q024 ❌ API ERROR: Таймаут запроса
18:55:54 | INFO    | Q025 ✅ "Мероприятия, проводимые при лечении анафилактического шока, начинаются с:..." → [5] (score: 1.0) [16.18с]
18:57:44 | INFO    | Q026 ✅ "К мерам профилактики лекарственного анафилактического шока относится:..." → [5] (score: 1.0) [109.60с]
18:57:53 | INFO    | Q027 ✅ "Лабораторный маркер, отражающий наличие анафилаксии:..." → [3] (score: 1.0) [8.57с]
18:59:22 | INFO    | Q028 ❌ "В качестве антагонистов Н1-рецепторов гистамина при шоке используют:..." → [1, 2, 3] (score: 0.0) [88.98с]
18:59:22 | INFO    |       ⚠️ Ошибка: ожидалось [1, 3], получено [1, 2, 3]
18:59:31 | INFO    | Q029 ✅ "Анафилактический шок является следствием:..." → [1, 2, 3, 4] (score: 1.0) [7.78с]
18:59:45 | INFO    | Q030 ✅ "У пациента 32 лет, страдающего острым пиелонефритом, на введение цефтриаксона вн..." → [5] (score: 1.0) [13.60с]
18:59:45 | INFO    | 💾 Прогресс сохранён (#30)
19:00:02 | INFO    | Q031 ✅ "Пациента 34-х лет во время полевых работ пчела ужалила в шею, после чего он ощут..." → [2] (score: 1.0) [16.39с]
19:00:32 | INFO    | Q032 ✅ "Первое ведение адреналина при анафилаксии у взрослых, как правило, проводится:..." → [1] (score: 1.0) [30.04с]
19:00:47 | INFO    | Q033 ✅ "Анафилаксия является следствием:..." → [1, 2, 3, 4] (score: 1.0) [14.38с]
19:02:54 | INFO    | Q034 ✅ "После перенесенного анафилактического шока может развиться следующее осложнение:..." → [4] (score: 1.0) [126.69с]
19:03:06 | INFO    | Q035 ✅ "Вариантами клинического течения анафилаксии являются:..." → [2, 3, 4, 5] (score: 1.0) [11.10с]
