14:31:24 | INFO    | 🚀 ЗАПУСК | Модель: gemini-2.5-flash-lite | Вопросов: 482
14:31:24 | INFO    | 🌐 API: https://vedai.by/api/v1 | Temp: 0.3 | Tokens: 100
14:31:24 | INFO    | ----------------------------------------------------------------------
14:31:25 | INFO    | ✅ Подключение: ✓ gemini-2.5-flash-lite
14:31:27 | INFO    | Q001 ❌ "Противошоковый набор включает следующие лекарственные препараты:..." → [1, 2, 3] (score: 0.0) [1.47с]
14:31:27 | INFO    |       ⚠️ Ошибка: ожидалось [1, 2, 3, 5], получено [1, 2, 3]
14:31:30 | INFO    | Q002 ✅ "Препаратом выбора для оказания первой медицинской помощи при анафилаксии следует..." → [4] (score: 1.0) [2.05с]
14:31:33 | INFO    | Q003 ✅ "Эпинефрин при оказании первой помощи при анафилаксии следует вводить:..." → [4] (score: 1.0) [2.67с]
14:31:35 | INFO    | Q004 ✅ "Анафилаксия может развиться после воздействия на организм:..." → [4] (score: 1.0) [1.99с]
14:31:37 | INFO    | Q005 ✅ "Наиболее частая причина анафилаксии у детей:..." → [4] (score: 1.0) [1.26с]
14:31:39 | INFO    | Q006 ✅ "Неотложные мероприятия при развитии анафилаксии проводят:..." → [2] (score: 1.0) [1.50с]
14:31:41 | INFO    | Q007 ✅ "Препарат выбора при проведении противошоковых мероприятий при развитии анафилакс..." → [1] (score: 1.0) [1.70с]
14:31:49 | INFO    | Q008 ❌ "Сопутствующая патология, усугубляющая течение анафилаксии:..." → [1, 3, 4] (score: 0.0) [7.01с]
14:31:49 | INFO    |       ⚠️ Ошибка: ожидалось [1, 3, 4, 5], получено [1, 3, 4]
14:31:51 | INFO    | Q009 ❌ "Для поражения сердечно-сосудистой системы при анафилаксии характерно:..." → [2, 5] (score: 0.0) [1.41с]
14:31:51 | INFO    |       ⚠️ Ошибка: ожидалось [5], получено [2, 5]
14:31:54 | INFO    | Q010 ❌ "Для поражения дыхательной системы при анафилактическом шоке характерно:..." → [2, 3] (score: 0.0) [2.58с]
14:31:54 | INFO    |       ⚠️ Ошибка: ожидалось [2, 3, 5], получено [2, 3]
14:31:54 | INFO    | 💾 Прогресс сохранён (#10)
14:31:56 | INFO    | Q011 ✅ "Для реакции анафилаксии характерны следующие поражения кожи:..." → [3, 5] (score: 1.0) [1.38с]
14:31:57 | INFO    | Q012 ❌ "Респираторные симптомы, характерные для анафилаксии:..." → [2, 3] (score: 0.0) [1.27с]
14:31:57 | INFO    |       ⚠️ Ошибка: ожидалось [1, 2, 3, 4, 5], получено [2, 3]
14:32:00 | INFO    | Q013 ✅ "Гастроинтестинальные симптомы, характерные для анафилаксии:..." → [1, 2, 4, 5] (score: 1.0) [1.76с]
14:32:02 | INFO    | Q014 ✅ "Дифференциальный диагноз анафилаксии следует проводить с:..." → [1, 2, 3, 4, 5] (score: 1.0) [1.50с]
14:32:04 | INFO    | Q015 ✅ "Эпинефрин оказывает следующие действия на организм человека:..." → [1, 2, 3, 5] (score: 1.0) [1.59с]
14:32:06 | INFO    | Q016 ✅ "К обязательным противошоковым мероприятиям относится применение:..." → [3, 4] (score: 1.0) [1.49с]
14:32:07 | INFO    | Q017 ❌ "При анафилактическом шоке эпинефрин можно вводить..." → [2, 4] (score: 0.0) [1.26с]
14:32:07 | INFO    |       ⚠️ Ошибка: ожидалось [2, 3, 4], получено [2, 4]
14:32:09 | INFO    | Q018 ✅ "Абсолютные показания для назначения эпинефрина:..." → [1, 2, 3, 4, 5] (score: 1.0) [1.49с]
14:32:12 | INFO    | Q019 ✅ "Препаратом выбора для инфузионной терапии анафилаксии является:..." → [2] (score: 1.0) [1.70с]
14:32:14 | INFO    | Q020 ✅ "Показаниями к интубации трахеи при анафилаксии являются :..." → [2, 4] (score: 1.0) [2.14с]
14:32:14 | INFO    | 💾 Прогресс сохранён (#20)
14:32:17 | INFO    | Q021 ✅ "Для абдоминального варианта течения анафилактического шока характерно:..." → [4] (score: 1.0) [1.97с]
14:32:21 | INFO    | Q022 ✅ "Для церебрального варианта течения анафилактического шока характерно:..." → [5] (score: 1.0) [3.54с]
14:32:23 | INFO    | Q023 ✅ "Какое лекарственное средство необходимо ввести первым при анафилаксии?..." → [1] (score: 1.0) [1.79с]
14:32:25 | INFO    | Q024 ❌ "Для клиники анафилактического шока характерно:..." → [2, 3, 4] (score: 0.0) [1.87с]
14:32:25 | INFO    |       ⚠️ Ошибка: ожидалось [2], получено [2, 3, 4]
14:32:33 | INFO    | Q025 ✅ "Мероприятия, проводимые при лечении анафилактического шока, начинаются с:..." → [5] (score: 1.0) [6.85с]
14:32:36 | INFO    | Q026 ❌ "К мерам профилактики лекарственного анафилактического шока относится:..." → [1, 5] (score: 0.0) [2.25с]
14:32:36 | INFO    |       ⚠️ Ошибка: ожидалось [5], получено [1, 5]
14:32:38 | INFO    | Q027 ✅ "Лабораторный маркер, отражающий наличие анафилаксии:..." → [3] (score: 1.0) [2.30с]
14:32:41 | INFO    | Q028 ❌ "В качестве антагонистов Н1-рецепторов гистамина при шоке используют:..." → [2, 3] (score: 0.0) [2.14с]
14:32:41 | INFO    |       ⚠️ Ошибка: ожидалось [1, 3], получено [2, 3]
14:32:44 | INFO    | Q029 ✅ "Анафилактический шок является следствием:..." → [1, 2, 3, 4] (score: 1.0) [2.39с]
14:32:46 | INFO    | Q030 ❌ "У пациента 32 лет, страдающего острым пиелонефритом, на введение цефтриаксона вн..." → [1, 2, 3, 4, 5] (score: 0.0) [1.45с]
14:32:46 | INFO    |       ⚠️ Ошибка: ожидалось [5], получено [1, 2, 3, 4, 5]
14:32:46 | INFO    | 💾 Прогресс сохранён (#30)
