15:16:02 | INFO    | 🚀 ЗАПУСК | Модель: gpt-5-mini | Вопросов: 482
15:16:02 | INFO    | 🌐 API: https://vedai.by/api/v1 | Temp: 0.3 | Tokens: 100
15:16:02 | INFO    | ----------------------------------------------------------------------
15:16:05 | INFO    | ✅ Подключение: ✓ gpt-5-mini
15:16:07 | INFO    | Q001 ❌ "Противошоковый набор включает следующие лекарственные препараты:..." → [1, 3] (score: 0.0) [2.19с]
15:16:07 | INFO    |       ⚠️ Ошибка: ожидалось [1, 2, 3, 5], получено [1, 3]
15:16:09 | INFO    | Q002 ✅ "Препаратом выбора для оказания первой медицинской помощи при анафилаксии следует..." → [4] (score: 1.0) [1.64с]
15:16:11 | INFO    | Q003 ✅ "Эпинефрин при оказании первой помощи при анафилаксии следует вводить:..." → [4] (score: 1.0) [1.60с]
15:16:13 | INFO    | Q004 ✅ "Анафилаксия может развиться после воздействия на организм:..." → [4] (score: 1.0) [1.52с]
15:16:15 | INFO    | Q005 ✅ "Наиболее частая причина анафилаксии у детей:..." → [4] (score: 1.0) [1.65с]
15:16:18 | INFO    | Q006 ✅ "Неотложные мероприятия при развитии анафилаксии проводят:..." → [2] (score: 1.0) [1.75с]
15:16:20 | INFO    | Q007 ✅ "Препарат выбора при проведении противошоковых мероприятий при развитии анафилакс..." → [1] (score: 1.0) [2.00с]
15:16:23 | INFO    | Q008 ❌ "Сопутствующая патология, усугубляющая течение анафилаксии:..." → [1, 3, 4] (score: 0.0) [2.67с]
15:16:23 | INFO    |       ⚠️ Ошибка: ожидалось [1, 3, 4, 5], получено [1, 3, 4]
15:16:25 | INFO    | Q009 ❌ "Для поражения сердечно-сосудистой системы при анафилаксии характерно:..." → [2] (score: 0.0) [1.72с]
15:16:25 | INFO    |       ⚠️ Ошибка: ожидалось [5], получено [2]
15:16:28 | INFO    | Q010 ❌ "Для поражения дыхательной системы при анафилактическом шоке характерно:..." → [2, 3] (score: 0.0) [1.99с]
15:16:28 | INFO    |       ⚠️ Ошибка: ожидалось [2, 3, 5], получено [2, 3]
15:16:28 | INFO    | 💾 Прогресс сохранён (#10)
15:16:30 | INFO    | Q011 ✅ "Для реакции анафилаксии характерны следующие поражения кожи:..." → [3, 5] (score: 1.0) [2.00с]
15:16:33 | INFO    | Q012 ❌ "Респираторные симптомы, характерные для анафилаксии:..." → [2, 3] (score: 0.0) [1.58с]
15:16:33 | INFO    |       ⚠️ Ошибка: ожидалось [1, 2, 3, 4, 5], получено [2, 3]
15:16:35 | INFO    | Q013 ❌ "Гастроинтестинальные симптомы, характерные для анафилаксии:..." → [2, 4, 5] (score: 0.0) [1.85с]
15:16:35 | INFO    |       ⚠️ Ошибка: ожидалось [1, 2, 4, 5], получено [2, 4, 5]
15:16:38 | INFO    | Q014 ✅ "Дифференциальный диагноз анафилаксии следует проводить с:..." → [1, 2, 3, 4, 5] (score: 1.0) [2.20с]
15:16:40 | INFO    | Q015 ✅ "Эпинефрин оказывает следующие действия на организм человека:..." → [1, 2, 3, 5] (score: 1.0) [1.75с]
15:16:42 | INFO    | Q016 ✅ "К обязательным противошоковым мероприятиям относится применение:..." → [3, 4] (score: 1.0) [1.59с]
15:16:45 | INFO    | Q017 ❌ "При анафилактическом шоке эпинефрин можно вводить..." → [2, 4] (score: 0.0) [2.11с]
15:16:45 | INFO    |       ⚠️ Ошибка: ожидалось [2, 3, 4], получено [2, 4]
15:16:47 | INFO    | Q018 ❌ "Абсолютные показания для назначения эпинефрина:..." → [2, 4, 5] (score: 0.0) [1.64с]
15:16:47 | INFO    |       ⚠️ Ошибка: ожидалось [1, 2, 3, 4, 5], получено [2, 4, 5]
15:16:49 | INFO    | Q019 ✅ "Препаратом выбора для инфузионной терапии анафилаксии является:..." → [2] (score: 1.0) [1.60с]
15:16:51 | INFO    | Q020 ✅ "Показаниями к интубации трахеи при анафилаксии являются :..." → [2, 4] (score: 1.0) [1.95с]
15:16:51 | INFO    | 💾 Прогресс сохранён (#20)
15:16:53 | INFO    | Q021 ✅ "Для абдоминального варианта течения анафилактического шока характерно:..." → [4] (score: 1.0) [1.51с]
15:16:55 | INFO    | Q022 ✅ "Для церебрального варианта течения анафилактического шока характерно:..." → [5] (score: 1.0) [1.61с]
15:16:58 | INFO    | Q023 ✅ "Какое лекарственное средство необходимо ввести первым при анафилаксии?..." → [1] (score: 1.0) [2.45с]
15:17:00 | INFO    | Q024 ✅ "Для клиники анафилактического шока характерно:..." → [2] (score: 1.0) [1.56с]
15:17:02 | INFO    | Q025 ✅ "Мероприятия, проводимые при лечении анафилактического шока, начинаются с:..." → [5] (score: 1.0) [1.54с]
15:17:04 | INFO    | Q026 ✅ "К мерам профилактики лекарственного анафилактического шока относится:..." → [5] (score: 1.0) [1.50с]
15:17:07 | INFO    | Q027 ✅ "Лабораторный маркер, отражающий наличие анафилаксии:..." → [3] (score: 1.0) [1.58с]
15:17:09 | INFO    | Q028 ❌ "В качестве антагонистов Н1-рецепторов гистамина при шоке используют:..." → [1, 3, 4] (score: 0.0) [1.64с]
15:17:09 | INFO    |       ⚠️ Ошибка: ожидалось [1, 3], получено [1, 3, 4]
15:17:11 | INFO    | Q029 ❌ "Анафилактический шок является следствием:..." → [1, 2, 4] (score: 0.0) [1.55с]
15:17:11 | INFO    |       ⚠️ Ошибка: ожидалось [1, 2, 3, 4], получено [1, 2, 4]
15:17:13 | INFO    | Q030 ✅ "У пациента 32 лет, страдающего острым пиелонефритом, на введение цефтриаксона вн..." → [5] (score: 1.0) [1.34с]
15:17:13 | INFO    | 💾 Прогресс сохранён (#30)
15:17:14 | INFO    | Q031 ✅ "Пациента 34-х лет во время полевых работ пчела ужалила в шею, после чего он ощут..." → [2] (score: 1.0) [1.37с]
15:17:16 | INFO    | Q032 ✅ "Первое ведение адреналина при анафилаксии у взрослых, как правило, проводится:..." → [1] (score: 1.0) [1.46с]
15:17:20 | INFO    | Q033 ❌ "Анафилаксия является следствием:..." → [1, 3, 4] (score: 0.0) [2.75с]
15:17:20 | INFO    |       ⚠️ Ошибка: ожидалось [1, 2, 3, 4], получено [1, 3, 4]
15:17:23 | INFO    | Q034 ✅ "После перенесенного анафилактического шока может развиться следующее осложнение:..." → [4] (score: 1.0) [2.77с]
15:17:26 | INFO    | Q035 ❌ "Вариантами клинического течения анафилаксии являются:..." → [2, 3, 4] (score: 0.0) [2.24с]
15:17:26 | INFO    |       ⚠️ Ошибка: ожидалось [2, 3, 4, 5], получено [2, 3, 4]
15:17:28 | INFO    | Q036 ❌ "Причинами смерти от анафилактического шока в остром периоде могут быть:..." → [1, 2] (score: 0.0) [1.61с]
15:17:28 | INFO    |       ⚠️ Ошибка: ожидалось [1, 2, 3], получено [1, 2]
15:17:30 | INFO    | Q037 ✅ "Основные жалобы при типичном варианте анафилактического шока:..." → [2, 3, 5] (score: 1.0) [1.42с]
15:17:32 | INFO    | Q038 ✅ "Анафилактический шок характеризуется:..." → [1, 2, 3] (score: 1.0) [1.91с]
15:17:35 | INFO    | Q039 ✅ "Чем меньше времени прошло от момента поступления аллергена в организм до первых ..." → [1] (score: 1.0) [1.91с]
15:17:37 | INFO    | Q040 ✅ "Спазм гладкой мускулатуры желудочно-кишечного тракта при анафилактическом шоке м..." → [1, 2, 3, 4] (score: 1.0) [2.05с]
15:17:37 | INFO    | 💾 Прогресс сохранён (#40)
15:17:39 | INFO    | Q041 ✅ "Поздние осложнения анафилактического шока:..." → [1, 2, 3] (score: 1.0) [1.63с]
15:17:41 | INFO    | Q042 ✅ "Кожные проявления анафилактического шока:..." → [1, 2, 3, 5] (score: 1.0) [1.76с]
