13:37:54 | INFO    | 🚀 ЗАПУСК | Модель: gpt-5-nano | Вопросов: 482
13:37:54 | INFO    | 🌐 API: https://vedai.by/api/v1 | Temp: 0.3 | Tokens: 100
13:37:54 | INFO    | ----------------------------------------------------------------------
13:38:05 | INFO    | ✅ Подключение: ✓ gpt-5-nano
13:38:07 | INFO    | Q001 ❌ "Противошоковый набор включает следующие лекарственные препараты:..." → [1, 2, 3] (score: 0.0) [1.48с]
13:38:07 | INFO    |       ⚠️ Ошибка: ожидалось [1, 2, 3, 5], получено [1, 2, 3]
13:38:09 | INFO    | Q002 ✅ "Препаратом выбора для оказания первой медицинской помощи при анафилаксии следует..." → [4] (score: 1.0) [1.58с]
13:38:11 | INFO    | Q003 ✅ "Эпинефрин при оказании первой помощи при анафилаксии следует вводить:..." → [4] (score: 1.0) [1.73с]
13:38:13 | INFO    | Q004 ✅ "Анафилаксия может развиться после воздействия на организм:..." → [4] (score: 1.0) [1.43с]
13:38:16 | INFO    | Q005 ✅ "Наиболее частая причина анафилаксии у детей:..." → [4] (score: 1.0) [2.99с]
13:38:18 | INFO    | Q006 ✅ "Неотложные мероприятия при развитии анафилаксии проводят:..." → [2] (score: 1.0) [1.62с]
13:38:20 | INFO    | Q007 ✅ "Препарат выбора при проведении противошоковых мероприятий при развитии анафилакс..." → [1] (score: 1.0) [1.28с]
13:38:22 | INFO    | Q008 ❌ "Сопутствующая патология, усугубляющая течение анафилаксии:..." → [1, 3, 5] (score: 0.0) [1.44с]
13:38:22 | INFO    |       ⚠️ Ошибка: ожидалось [1, 3, 4, 5], получено [1, 3, 5]
13:38:25 | INFO    | Q009 ❌ "Для поражения сердечно-сосудистой системы при анафилаксии характерно:..." → [2] (score: 0.0) [2.03с]
13:38:25 | INFO    |       ⚠️ Ошибка: ожидалось [5], получено [2]
13:38:27 | INFO    | Q010 ❌ "Для поражения дыхательной системы при анафилактическом шоке характерно:..." → [2, 3] (score: 0.0) [1.59с]
13:38:27 | INFO    |       ⚠️ Ошибка: ожидалось [2, 3, 5], получено [2, 3]
13:38:27 | INFO    | 💾 Прогресс сохранён (#10)
13:38:30 | INFO    | Q011 ❌ "Для реакции анафилаксии характерны следующие поражения кожи:..." → [1, 3, 5] (score: 0.0) [2.52с]
13:38:30 | INFO    |       ⚠️ Ошибка: ожидалось [3, 5], получено [1, 3, 5]
13:38:32 | INFO    | Q012 ❌ "Респираторные симптомы, характерные для анафилаксии:..." → [2, 3] (score: 0.0) [1.30с]
13:38:32 | INFO    |       ⚠️ Ошибка: ожидалось [1, 2, 3, 4, 5], получено [2, 3]
13:38:36 | INFO    | Q013 ❌ "Гастроинтестинальные симптомы, характерные для анафилаксии:..." → [2, 4, 5] (score: 0.0) [4.23с]
13:38:36 | INFO    |       ⚠️ Ошибка: ожидалось [1, 2, 4, 5], получено [2, 4, 5]
13:38:38 | INFO    | Q014 ✅ "Дифференциальный диагноз анафилаксии следует проводить с:..." → [1, 2, 3, 4, 5] (score: 1.0) [1.44с]
13:38:40 | INFO    | Q015 ❌ "Эпинефрин оказывает следующие действия на организм человека:..." → [1, 3, 5] (score: 0.0) [1.38с]
13:38:40 | INFO    |       ⚠️ Ошибка: ожидалось [1, 2, 3, 5], получено [1, 3, 5]
13:38:42 | INFO    | Q016 ❌ "К обязательным противошоковым мероприятиям относится применение:..." → [4] (score: 0.0) [1.55с]
13:38:42 | INFO    |       ⚠️ Ошибка: ожидалось [3, 4], получено [4]
13:38:44 | INFO    | Q017 ❌ "При анафилактическом шоке эпинефрин можно вводить..." → [4, 2] (score: 0.0) [1.52с]
13:38:44 | INFO    |       ⚠️ Ошибка: ожидалось [2, 3, 4], получено [4, 2]
13:38:46 | INFO    | Q018 ❌ "Абсолютные показания для назначения эпинефрина:..." → [2, 4, 5] (score: 0.0) [1.74с]
13:38:46 | INFO    |       ⚠️ Ошибка: ожидалось [1, 2, 3, 4, 5], получено [2, 4, 5]
13:38:49 | INFO    | Q019 ✅ "Препаратом выбора для инфузионной терапии анафилаксии является:..." → [2] (score: 1.0) [1.73с]
13:38:51 | INFO    | Q020 ❌ "Показаниями к интубации трахеи при анафилаксии являются :..." → [1, 2, 4] (score: 0.0) [1.66с]
13:38:51 | INFO    |       ⚠️ Ошибка: ожидалось [2, 4], получено [1, 2, 4]
13:38:51 | INFO    | 💾 Прогресс сохранён (#20)
13:38:53 | INFO    | Q021 ❌ "Для абдоминального варианта течения анафилактического шока характерно:..." → [3] (score: 0.0) [1.45с]
13:38:53 | INFO    |       ⚠️ Ошибка: ожидалось [4], получено [3]
13:38:55 | INFO    | Q022 ❌ "Для церебрального варианта течения анафилактического шока характерно:..." → [2] (score: 0.0) [1.67с]
13:38:55 | INFO    |       ⚠️ Ошибка: ожидалось [5], получено [2]
13:38:57 | INFO    | Q023 ✅ "Какое лекарственное средство необходимо ввести первым при анафилаксии?..." → [1] (score: 1.0) [1.43с]
13:38:59 | INFO    | Q024 ❌ "Для клиники анафилактического шока характерно:..." → [2, 4] (score: 0.0) [1.47с]
13:38:59 | INFO    |       ⚠️ Ошибка: ожидалось [2], получено [2, 4]
13:39:01 | INFO    | Q025 ✅ "Мероприятия, проводимые при лечении анафилактического шока, начинаются с:..." → [5] (score: 1.0) [1.40с]
13:39:03 | INFO    | Q026 ❌ "К мерам профилактики лекарственного анафилактического шока относится:..." → [1, 5] (score: 0.0) [1.50с]
13:39:03 | INFO    |       ⚠️ Ошибка: ожидалось [5], получено [1, 5]
13:39:05 | INFO    | Q027 ✅ "Лабораторный маркер, отражающий наличие анафилаксии:..." → [3] (score: 1.0) [1.58с]
13:39:07 | INFO    | Q028 ❌ "В качестве антагонистов Н1-рецепторов гистамина при шоке используют:..." → [1, 2, 3, 4, 5] (score: 0.0) [1.46с]
13:39:07 | INFO    |       ⚠️ Ошибка: ожидалось [1, 3], получено [1, 2, 3, 4, 5]
